customer_id,customer_type,industry,region,registration_date,annual_revenue,customer_status,recency,frequency,monetary_value,interaction_count,avg_satisfaction,avg_resolution_time,complaints,customer_lifetime_value
C0821,B2C,Retail,North,2024-07-20,92006.57,Active,77.0,3.0,30423.4,0.0,0.0,0.0,0.0,30423.4
C0822,B2B,Finance,South,2024-04-12,14375.63,Active,171.0,4.0,16463.260000000002,3.0,2.6666666666666665,47.93333333333334,1.0,16463.260000000002
C0823,B2C,Technology,South,2024-04-05,191985.35,Active,215.0,2.0,7576.9,2.0,2.5,29.5,1.0,7576.9
C0824,B2B,Finance,North,2022-05-25,346112.88,Active,271.0,1.0,2324.83,2.0,1.5,64.4,0.0,2324.83
C0825,B2B,Healthcare,East,2025-04-05,325841.7,Active,69.0,5.0,45423.740000000005,4.0,3.25,50.025,0.0,45423.740000000005
C0826,B2C,Manufacturing,East,2021-09-15,491021.1,Active,780.0,1.0,10386.92,3.0,4.0,35.833333333333336,1.0,10386.92
C0827,B2C,Manufacturing,North,2025-07-08,347732.49,Active,111.0,6.0,43355.88,4.0,3.25,44.3,1.0,43355.88
C0828,B2B,Retail,North,2025-01-23,247798.05,Inactive,277.0,4.0,21551.67,2.0,2.0,47.75,0.0,21551.67
C0829,B2C,Technology,West,2024-02-19,102990.16,Active,332.0,5.0,35180.96,0.0,0.0,0.0,0.0,35180.96
C0830,B2C,Retail,West,2024-01-19,144908.99,Active,567.0,3.0,24125.579999999998,6.0,2.8333333333333335,46.88333333333333,3.0,24125.579999999998
C0831,B2B,Finance,East,2021-05-22,411515.09,Active,281.0,2.0,18589.78,4.0,2.0,39.95,0.0,18589.78
C0832,B2B,Technology,West,2023-07-19,369492.29,Active,79.0,3.0,15005.26,2.0,2.5,47.0,0.0,15005.26
C0833,B2C,Technology,South,2024-06-23,167140.11,Active,749.0,1.0,1540.16,4.0,2.25,35.65,1.0,1540.16
C0834,B2C,Manufacturing,West,2024-09-10,385209.71,Active,168.0,5.0,30909.9,2.0,3.0,32.75,2.0,30909.9
C0835,B2C,Retail,West,2024-06-09,324042.93,Active,45.0,3.0,19707.86,2.0,1.5,56.75,0.0,19707.86
C0836,B2B,Healthcare,South,2021-07-17,97533.01,Active,14.0,7.0,50885.619999999995,4.0,2.75,40.55,2.0,50885.619999999995
C0837,B2B,Finance,South,2022-02-18,58389.26,Inactive,710.0,2.0,20149.99,5.0,2.4,49.739999999999995,2.0,20149.99
C0838,B2C,Technology,East,2024-09-09,34051.96,Active,148.0,5.0,44225.85,1.0,4.0,56.9,0.0,44225.85
C0839,B2B,Healthcare,South,2024-05-25,331317.19,Active,63.0,2.0,15014.630000000001,6.0,3.5,43.85,0.0,15014.630000000001
C0840,B2B,Retail,West,2023-08-17,412792.99,Active,776.0,1.0,4484.46,2.0,2.5,34.55,0.0,4484.46
C0841,B2C,Technology,North,2025-08-14,369807.17,Active,345.0,2.0,11139.69,2.0,4.5,29.45,0.0,11139.69
C0842,B2B,Technology,North,2021-06-09,59600.31,Active,478.0,1.0,1812.15,3.0,3.0,16.4,1.0,1812.15
C0843,B2C,Manufacturing,South,2023-12-25,267834.09,Active,2.0,5.0,28596.93,3.0,2.0,47.03333333333333,1.0,28596.93
C0844,B2B,Technology,West,2024-03-13,375593.1,Active,2.0,8.0,52875.28,3.0,2.0,28.933333333333334,2.0,52875.28
C0845,B2C,Finance,North,2024-10-13,91736.57,Active,335.0,4.0,44405.71000000001,4.0,3.75,43.925,0.0,44405.71000000001
C0846,B2C,Technology,East,2024-02-01,332190.62,Inactive,25.0,5.0,29257.62,3.0,2.6666666666666665,54.833333333333336,0.0,29257.62
C0847,B2C,Technology,East,2022-12-23,423978.47,Inactive,347.0,4.0,39280.89,2.0,4.0,69.0,1.0,39280.89
C0848,B2C,Retail,South,2025-04-15,285940.9,Active,574.0,4.0,20933.93,0.0,0.0,0.0,0.0,20933.93
C0849,B2C,Retail,West,2023-02-08,229274.9,Inactive,538.0,2.0,4697.64,6.0,3.6666666666666665,20.55,2.0,4697.64
C0850,B2B,Retail,North,2021-01-01,263628.59,Active,53.0,4.0,24559.22,4.0,3.5,29.199999999999996,1.0,24559.22
C0851,B2C,Manufacturing,South,2021-01-14,429303.01,Active,676.0,2.0,20119.08,0.0,0.0,0.0,0.0,20119.08
C0852,B2C,Technology,South,2025-04-30,56200.69,Inactive,342.0,6.0,45284.100000000006,0.0,0.0,0.0,0.0,45284.100000000006
C0853,B2B,Manufacturing,East,2022-12-30,189870.62,Active,145.0,3.0,21660.7,5.0,2.2,26.880000000000003,1.0,21660.7
C0854,B2C,Retail,North,2022-04-23,289538.71,Active,491.0,3.0,19837.190000000002,1.0,2.0,45.4,0.0,19837.190000000002
C0855,B2B,Retail,West,2025-02-12,94722.22,Active,33.0,6.0,68703.92,4.0,3.75,29.924999999999997,2.0,68703.92
C0856,B2C,Healthcare,West,2024-05-04,48453.92,Active,66.0,4.0,40955.45,3.0,2.6666666666666665,63.36666666666667,0.0,40955.45
C0857,B2C,Retail,West,2025-04-28,214095.64,Active,38.0,3.0,20309.8,3.0,2.6666666666666665,41.9,1.0,20309.8
C0858,B2B,Technology,North,2025-11-17,320604.68,Inactive,640.0,2.0,3654.54,5.0,3.2,55.9,1.0,3654.54
C0859,B2C,Technology,North,2021-04-21,166465.1,Active,127.0,3.0,23234.79,4.0,2.5,28.775,1.0,23234.79
C0860,B2B,Manufacturing,North,2022-11-01,340081.27,Inactive,123.0,3.0,12358.380000000001,1.0,3.0,65.4,0.0,12358.380000000001
C0861,B2B,Manufacturing,West,2023-07-02,151993.68,Inactive,211.0,4.0,13651.31,3.0,4.666666666666667,36.833333333333336,1.0,13651.31
C0862,B2B,Retail,North,2021-10-31,243168.78,Active,53.0,6.0,33352.05,3.0,3.3333333333333335,47.5,2.0,33352.05
C0863,B2C,Retail,North,2024-01-28,205278.25,Inactive,192.0,4.0,20744.22,4.0,3.75,29.25,0.0,20744.22
C0864,B2B,Manufacturing,West,2025-05-04,284055.13,Inactive,65.0,2.0,8295.99,3.0,3.0,65.93333333333334,1.0,8295.99
C0865,B2B,Technology,South,2023-03-21,128734.39,Active,135.0,5.0,50821.33,2.0,2.5,14.35,0.0,50821.33
C0866,B2C,Retail,North,2025-05-10,65139.64,Inactive,375.0,2.0,4685.37,4.0,3.5,30.799999999999997,2.0,4685.37
C0867,B2C,Retail,South,2023-05-18,167161.8,Active,597.0,1.0,6881.21,0.0,0.0,0.0,0.0,6881.21
C0868,B2C,Manufacturing,East,2025-04-26,311948.29,Inactive,872.0,1.0,2634.76,3.0,2.0,16.566666666666666,0.0,2634.76
C0869,B2B,Finance,North,2024-06-30,462864.47,Active,25.0,5.0,22701.05,2.0,4.0,21.9,1.0,22701.05
C0870,B2C,Manufacturing,North,2022-02-13,65062.15,Active,177.0,3.0,11803.35,3.0,3.3333333333333335,54.56666666666666,1.0,11803.35
C0871,B2B,Retail,North,2022-05-13,178202.97,Active,122.0,4.0,24350.25,4.0,3.0,44.65,1.0,24350.25
C0872,B2C,Finance,North,2022-09-17,172619.59,Active,54.0,4.0,17469.03,3.0,4.333333333333333,30.099999999999998,0.0,17469.03
C0873,B2C,Technology,West,2022-02-22,315290.58,Active,104.0,2.0,7320.04,7.0,3.7142857142857144,30.842857142857145,3.0,7320.04
C0874,B2B,Finance,North,2024-11-24,135173.61,Active,139.0,5.0,36810.479999999996,1.0,2.0,53.5,0.0,36810.479999999996
C0875,B2B,Technology,East,2022-08-05,36011.77,Active,85.0,4.0,34183.25,5.0,2.4,40.67999999999999,2.0,34183.25
C0876,B2C,Retail,East,2021-05-17,433498.31,Active,225.0,4.0,26696.05,7.0,1.7142857142857142,30.24285714285714,1.0,26696.05
C0877,B2C,Manufacturing,West,2022-08-23,259184.76,Active,182.0,7.0,35180.979999999996,7.0,3.4285714285714284,36.54285714285714,0.0,35180.979999999996
C0878,B2C,Technology,North,2022-10-09,101344.52,Inactive,154.0,3.0,28442.6,1.0,1.0,54.7,0.0,28442.6
C0879,B2B,Healthcare,South,2024-02-23,461912.36,Active,230.0,5.0,36401.630000000005,2.0,3.0,37.5,0.0,36401.630000000005
C0880,B2C,Finance,South,2022-11-15,19002.39,Active,9.0,5.0,19549.589999999997,3.0,2.6666666666666665,44.5,0.0,19549.589999999997
C0881,B2C,Manufacturing,East,2022-12-29,407827.5,Active,56.0,7.0,62417.72,0.0,0.0,0.0,0.0,62417.72
C0882,B2C,Healthcare,East,2025-12-05,120535.52,Active,49.0,5.0,69725.28,1.0,4.0,16.5,1.0,69725.28
C0883,B2B,Healthcare,West,2023-03-16,265151.74,Active,704.0,1.0,2858.4,4.0,2.25,52.05,1.0,2858.4
C0884,B2B,Technology,South,2023-05-05,218967.85,Active,323.0,3.0,26928.309999999998,2.0,1.5,27.900000000000002,0.0,26928.309999999998
C0885,B2C,Finance,South,2024-05-24,111311.06,Active,30.0,4.0,18786.32,5.0,3.2,40.36,2.0,18786.32
C0886,B2B,Manufacturing,East,2024-04-04,347380.72,Active,95.0,2.0,10602.21,2.0,2.0,37.9,0.0,10602.21
C0887,B2B,Technology,South,2023-05-31,165573.14,Active,648.0,4.0,22952.61,3.0,3.6666666666666665,27.166666666666668,0.0,22952.61
C0888,B2C,Manufacturing,North,2022-01-13,385063.16,Inactive,50.0,5.0,32492.420000000002,5.0,3.8,39.4,2.0,32492.420000000002
C0889,B2C,Finance,East,2023-04-23,84458.96,Active,507.0,3.0,16511.69,7.0,3.4285714285714284,22.014285714285712,1.0,16511.69
C0890,B2B,Manufacturing,North,2021-08-07,383599.27,Active,249.0,5.0,27587.019999999997,2.0,5.0,33.15,0.0,27587.019999999997
C0891,B2B,Technology,South,2024-05-25,123147.07,Active,167.0,5.0,41359.4,4.0,3.25,24.95,1.0,41359.4
C0892,B2B,Finance,South,2023-01-06,256139.05,Inactive,736.0,1.0,4628.5,7.0,2.857142857142857,42.285714285714285,4.0,4628.5
C0893,B2C,Manufacturing,West,2024-12-29,250808.34,Active,22.0,8.0,60003.79,1.0,3.0,15.5,0.0,60003.79
C0894,B2B,Manufacturing,North,2021-12-02,210208.69,Active,43.0,3.0,45237.81,1.0,5.0,6.4,0.0,45237.81
C0895,B2C,Manufacturing,South,2022-07-07,381310.53,Active,110.0,7.0,37901.67,3.0,4.666666666666667,61.86666666666667,1.0,37901.67
C0896,B2C,Technology,West,2021-12-29,347052.73,Inactive,828.0,1.0,7145.55,3.0,1.6666666666666667,39.300000000000004,1.0,7145.55
C0897,B2C,Finance,North,2022-05-21,307885.68,Inactive,787.0,2.0,18567.54,1.0,1.0,29.2,0.0,18567.54
C0898,B2C,Finance,North,2025-01-14,265118.05,Inactive,740.0,2.0,15433.29,2.0,2.5,51.05,1.0,15433.29
C0899,B2B,Manufacturing,West,2023-07-25,492077.02,Active,166.0,5.0,35544.54,2.0,3.0,50.05,2.0,35544.54
C0900,B2C,Technology,North,2024-02-17,103026.67,Inactive,345.0,5.0,31203.79,0.0,0.0,0.0,0.0,31203.79
C0901,B2C,Retail,West,2023-03-27,91578.43,Active,231.0,5.0,39774.97,2.0,2.0,62.1,0.0,39774.97
C0902,B2B,Technology,South,2024-06-09,237153.69,Inactive,44.0,4.0,30829.22,3.0,3.0,27.533333333333335,3.0,30829.22
C0903,B2B,Manufacturing,South,2021-07-05,202602.69,Active,247.0,1.0,3988.79,2.0,3.5,17.5,0.0,3988.79
C0904,B2B,Manufacturing,West,2023-07-13,299254.58,Active,243.0,5.0,56974.369999999995,3.0,3.6666666666666665,36.56666666666667,1.0,56974.369999999995
C0905,B2B,Retail,East,2023-07-21,348941.54,Active,225.0,4.0,31685.739999999998,3.0,5.0,43.5,1.0,31685.739999999998
C0906,B2B,Healthcare,North,2025-01-11,356051.09,Active,200.0,2.0,12343.65,6.0,3.0,23.950000000000003,0.0,12343.65
C0907,B2C,Technology,South,2021-06-24,195552.53,Inactive,189.0,2.0,17675.79,4.0,4.5,41.275,2.0,17675.79
C0908,B2B,Retail,South,2021-03-31,89440.81,Active,122.0,8.0,55270.31,4.0,4.5,38.725,3.0,55270.31
C0909,B2B,Finance,East,2022-01-02,161663.97,Inactive,1.0,4.0,15029.09,2.0,2.5,37.75,2.0,15029.09
C0910,B2B,Healthcare,South,2022-08-15,480612.6,Active,313.0,7.0,51716.43,2.0,1.0,48.95,0.0,51716.43
C0911,B2C,Healthcare,West,2024-06-29,253837.53,Inactive,854.0,1.0,5962.7,0.0,0.0,0.0,0.0,5962.7
C0912,B2B,Technology,West,2024-01-19,126560.39,Inactive,189.0,4.0,18999.48,3.0,4.0,52.36666666666667,0.0,18999.48
C0913,B2C,Finance,North,2023-07-19,304596.12,Active,164.0,4.0,23578.27,3.0,2.6666666666666665,36.43333333333333,2.0,23578.27
C0914,B2C,Technology,South,2022-05-17,33970.21,Active,35.0,5.0,29738.059999999998,4.0,2.75,31.75,0.0,29738.059999999998
C0915,B2C,Healthcare,South,2021-04-23,428376.35,Active,133.0,4.0,28538.120000000003,3.0,2.6666666666666665,14.200000000000001,1.0,28538.120000000003
C0916,B2B,Healthcare,North,2022-11-10,214308.89,Active,123.0,4.0,30576.07,2.0,4.5,54.55,0.0,30576.07
C0917,B2C,Technology,South,2021-11-27,483483.7,Active,129.0,3.0,26725.059999999998,3.0,2.3333333333333335,18.566666666666666,0.0,26725.059999999998
C0918,B2B,Retail,East,2021-03-15,190599.02,Inactive,352.0,3.0,23250.4,2.0,3.5,34.25,0.0,23250.4
C0919,B2B,Finance,North,2025-08-07,153488.03,Active,918.0,2.0,16245.74,3.0,2.6666666666666665,54.03333333333333,1.0,16245.74
C0920,B2C,Retail,West,2021-09-07,267076.64,Active,191.0,2.0,25175.89,4.0,2.0,41.45,2.0,25175.89
C0921,B2B,Healthcare,North,2024-06-07,246994.86,Active,686.0,3.0,30150.26,3.0,2.0,33.03333333333333,1.0,30150.26
C0922,B2C,Retail,East,2023-05-25,464281.63,Inactive,507.0,3.0,9974.8,3.0,3.3333333333333335,40.03333333333333,0.0,9974.8
C0923,B2C,Finance,South,2023-12-01,442995.2,Active,216.0,3.0,22897.19,0.0,0.0,0.0,0.0,22897.19
C0924,B2C,Manufacturing,North,2024-12-22,67921.5,Inactive,96.0,3.0,10652.07,2.0,4.5,57.4,0.0,10652.07
C0925,B2B,Manufacturing,West,2024-07-04,212880.16,Active,197.0,2.0,14359.39,5.0,3.8,45.96,0.0,14359.39
C0926,B2B,Healthcare,South,2022-12-18,348108.36,Active,603.0,3.0,19570.36,6.0,2.5,40.016666666666666,1.0,19570.36
C0927,B2B,Retail,East,2025-06-07,258277.92,Active,247.0,3.0,17322.28,2.0,2.5,57.849999999999994,1.0,17322.28
C0928,B2B,Healthcare,East,2025-04-20,177267.18,Active,857.0,1.0,11629.01,0.0,0.0,0.0,0.0,11629.01
C0929,B2B,Manufacturing,East,2025-09-01,418574.4,Inactive,652.0,3.0,14582.3,7.0,2.7142857142857144,43.15714285714286,2.0,14582.3
C0930,B2B,Manufacturing,West,2023-08-30,86139.28,Inactive,38.0,4.0,22349.3,1.0,1.0,26.6,1.0,22349.3
C0931,B2C,Finance,West,2025-11-07,464617.09,Active,190.0,3.0,29181.03,2.0,4.5,34.75,0.0,29181.03
C0932,B2C,Technology,East,2025-09-07,282036.83,Active,33.0,6.0,40322.25,4.0,2.75,44.525,1.0,40322.25
C0933,B2C,Retail,North,2022-03-03,485110.51,Active,499.0,2.0,6727.32,2.0,2.5,43.0,0.0,6727.32
C0934,B2B,Retail,West,2025-09-18,316990.32,Active,545.0,5.0,33962.74,6.0,2.1666666666666665,33.699999999999996,0.0,33962.74
C0935,B2C,Manufacturing,North,2024-03-15,433650.91,Active,119.0,6.0,52769.26,1.0,5.0,67.7,0.0,52769.26
C0936,B2C,Healthcare,East,2024-12-15,212796.09,Inactive,6.0,5.0,31953.45,1.0,1.0,1.3,0.0,31953.45
C0937,B2B,Retail,West,2025-12-02,416434.16,Active,203.0,7.0,52712.09,0.0,0.0,0.0,0.0,52712.09
C0938,B2C,Manufacturing,North,2022-03-19,193365.69,Active,27.0,5.0,31106.81,1.0,4.0,54.7,0.0,31106.81
C0939,B2B,Healthcare,West,2025-05-12,257937.4,Inactive,82.0,3.0,28141.73,3.0,1.6666666666666667,34.73333333333333,1.0,28141.73
C0940,B2B,Manufacturing,East,2023-10-22,462582.02,Active,47.0,4.0,42930.17,5.0,2.8,28.3,1.0,42930.17
C0941,B2C,Manufacturing,North,2025-05-08,412847.87,Active,88.0,6.0,28405.29,1.0,4.0,46.4,1.0,28405.29
C0942,B2B,Finance,West,2022-02-25,359701.92,Active,133.0,3.0,20704.27,3.0,3.0,27.0,2.0,20704.27
C0943,B2C,Healthcare,North,2021-01-09,173311.98,Active,41.0,3.0,24808.75,0.0,0.0,0.0,0.0,24808.75
C0944,B2C,Healthcare,East,2021-07-31,323036.92,Active,37.0,5.0,23392.190000000002,3.0,2.3333333333333335,51.93333333333334,0.0,23392.190000000002
C0945,B2B,Manufacturing,East,2022-10-20,145558.27,Active,60.0,6.0,45273.649999999994,4.0,2.25,23.275,0.0,45273.649999999994
C0946,B2C,Healthcare,East,2025-05-02,83167.15,Active,234.0,3.0,23090.4,2.0,3.5,14.4,0.0,23090.4
C0947,B2B,Technology,North,2021-08-23,111222.92,Active,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0948,B2C,Retail,South,2024-01-31,472206.13,Active,33.0,3.0,11345.82,3.0,2.3333333333333335,33.0,1.0,11345.82
C0949,B2B,Manufacturing,North,2024-03-21,162575.0,Active,109.0,6.0,40370.97,1.0,3.0,32.3,0.0,40370.97
C0950,B2C,Healthcare,South,2024-01-13,24206.42,Active,76.0,5.0,44525.83,2.0,3.0,13.2,0.0,44525.83
C0951,B2C,Healthcare,North,2021-08-05,218968.22,Active,110.0,5.0,30861.93,5.0,2.6,37.54,1.0,30861.93
C0952,B2C,Technology,East,2024-12-14,163095.92,Active,409.0,2.0,11254.73,4.0,4.0,26.075,0.0,11254.73
C0953,B2B,Finance,South,2024-12-31,55528.93,Inactive,29.0,3.0,15677.07,4.0,2.25,28.975,0.0,15677.07
C0954,B2C,Retail,West,2021-07-19,240567.48,Active,280.0,4.0,35966.18,1.0,2.0,53.7,0.0,35966.18
C0955,B2C,Retail,West,2021-10-22,99843.01,Active,420.0,4.0,30132.33,2.0,4.5,21.9,1.0,30132.33
C0956,B2C,Finance,West,2025-06-04,24829.42,Inactive,14.0,4.0,28509.589999999997,6.0,3.6666666666666665,24.96666666666667,2.0,28509.589999999997
C0957,B2C,Finance,West,2021-08-20,424425.47,Active,9.0,4.0,32142.09,5.0,3.4,35.14,1.0,32142.09
C0958,B2C,Technology,South,2025-04-22,258895.34,Inactive,102.0,8.0,55710.49,2.0,4.0,18.1,2.0,55710.49
C0959,B2B,Retail,North,2025-08-02,398291.16,Inactive,0.0,0.0,0.0,4.0,4.25,38.375,1.0,0.0
C0960,B2C,Manufacturing,South,2023-04-01,278495.02,Inactive,299.0,2.0,23443.35,0.0,0.0,0.0,0.0,23443.35
C0961,B2B,Retail,South,2023-02-26,408818.7,Inactive,507.0,2.0,7492.110000000001,2.0,2.5,17.3,0.0,7492.110000000001
C0962,B2C,Technology,East,2025-05-26,276818.17,Active,75.0,7.0,43292.46,0.0,0.0,0.0,0.0,43292.46
C0963,B2B,Technology,West,2021-12-21,66018.2,Inactive,198.0,4.0,20079.79,2.0,4.5,44.599999999999994,1.0,20079.79
C0964,B2B,Finance,South,2022-10-29,160937.5,Inactive,56.0,6.0,39850.369999999995,5.0,2.2,39.28,0.0,39850.369999999995
C0965,B2B,Technology,West,2021-05-23,170430.04,Active,0.0,0.0,0.0,2.0,3.0,52.2,1.0,0.0
C0966,B2B,Manufacturing,North,2021-07-05,380968.08,Active,316.0,1.0,17104.08,2.0,3.5,16.55,2.0,17104.08
C0967,B2C,Finance,West,2023-07-17,105876.64,Active,577.0,5.0,41171.159999999996,3.0,4.666666666666667,43.199999999999996,1.0,41171.159999999996
C0968,B2C,Finance,East,2022-09-06,495241.74,Active,39.0,3.0,22824.11,2.0,2.5,39.9,0.0,22824.11
C0969,B2C,Manufacturing,East,2024-06-06,40581.17,Active,206.0,4.0,28787.43,2.0,1.5,19.75,1.0,28787.43
C0970,B2C,Healthcare,East,2021-01-02,434183.02,Active,57.0,3.0,15773.04,3.0,3.0,14.166666666666666,0.0,15773.04
C0971,B2C,Retail,West,2023-06-04,208956.0,Inactive,468.0,4.0,36711.58,3.0,3.0,14.666666666666666,0.0,36711.58
C0972,B2B,Manufacturing,West,2024-01-22,78143.74,Inactive,94.0,3.0,32589.97,4.0,1.5,37.9,3.0,32589.97
C0973,B2C,Finance,South,2025-09-24,151350.73,Active,208.0,6.0,67372.53,2.0,3.0,31.950000000000003,0.0,67372.53
C0974,B2B,Healthcare,North,2021-10-03,80557.98,Inactive,17.0,5.0,31837.09,4.0,2.5,37.875,1.0,31837.09
C0975,B2C,Manufacturing,North,2024-09-09,77237.93,Inactive,314.0,3.0,11110.69,4.0,2.5,43.0,0.0,11110.69
C0976,B2C,Technology,West,2025-10-28,315391.76,Inactive,19.0,5.0,33437.36,6.0,3.1666666666666665,46.03333333333333,1.0,33437.36
C0977,B2C,Technology,West,2023-11-10,198510.21,Active,50.0,8.0,83557.69,3.0,2.0,22.8,2.0,83557.69
C0978,B2C,Technology,North,2022-01-16,293189.87,Active,79.0,3.0,23104.46,4.0,2.75,44.425,0.0,23104.46
C0979,B2C,Finance,East,2024-12-29,26396.32,Active,69.0,3.0,14841.96,2.0,2.5,27.650000000000002,0.0,14841.96
C0980,B2C,Retail,North,2024-03-09,294331.7,Active,97.0,7.0,53684.07,0.0,0.0,0.0,0.0,53684.07
C0981,B2C,Finance,North,2021-10-18,266444.83,Active,205.0,7.0,51748.130000000005,1.0,5.0,59.7,0.0,51748.130000000005
C0982,B2C,Healthcare,East,2022-05-18,310389.17,Active,90.0,3.0,36218.95,1.0,3.0,37.4,0.0,36218.95
C0983,B2B,Finance,West,2024-01-01,261204.92,Inactive,104.0,6.0,30222.37,2.0,4.0,37.15,2.0,30222.37
C0984,B2C,Finance,East,2024-03-21,480684.84,Active,67.0,3.0,22921.18,1.0,4.0,10.5,0.0,22921.18
C0985,B2B,Healthcare,East,2022-08-16,366216.14,Active,242.0,2.0,9467.2,2.0,2.5,45.25,0.0,9467.2
C0986,B2C,Technology,South,2021-05-06,290701.4,Active,67.0,5.0,46350.68,3.0,3.0,42.06666666666667,0.0,46350.68
C0987,B2B,Retail,West,2025-07-15,50429.98,Active,25.0,3.0,14805.98,3.0,2.3333333333333335,42.699999999999996,1.0,14805.98
C0988,B2C,Retail,South,2025-10-10,311740.9,Active,105.0,4.0,25709.24,4.0,3.5,33.199999999999996,0.0,25709.24
C0989,B2C,Healthcare,North,2025-10-23,305872.55,Active,187.0,2.0,4581.0,1.0,1.0,34.8,0.0,4581.0
C0990,B2C,Retail,South,2024-09-11,138013.77,Active,123.0,5.0,14359.01,5.0,2.4,23.96,1.0,14359.01
C0991,B2B,Technology,North,2023-09-21,177995.52,Active,111.0,1.0,7424.0,1.0,4.0,37.0,0.0,7424.0
C0992,B2B,Finance,West,2021-10-25,387480.22,Active,208.0,4.0,17013.9,6.0,2.0,46.21666666666667,2.0,17013.9
C0993,B2C,Manufacturing,South,2024-09-15,293101.12,Active,109.0,7.0,38903.22,2.0,3.5,49.0,0.0,38903.22
C0994,B2C,Healthcare,North,2021-04-22,92124.19,Inactive,35.0,11.0,91968.76,1.0,4.0,1.3,0.0,91968.76
C0995,B2C,Finance,South,2023-09-03,196102.39,Inactive,139.0,2.0,16783.25,4.0,3.5,44.95,0.0,16783.25
C0996,B2C,Manufacturing,West,2023-08-30,15812.89,Inactive,351.0,3.0,18711.82,3.0,3.0,51.300000000000004,1.0,18711.82
C0997,B2C,Technology,North,2023-02-22,57708.52,Active,365.0,1.0,1380.21,5.0,3.4,34.260000000000005,1.0,1380.21
C0998,B2C,Technology,East,2025-09-26,174134.03,Active,608.0,4.0,22951.57,2.0,3.5,14.6,0.0,22951.57
C0999,B2B,Retail,West,2025-07-02,235943.21,Active,451.0,2.0,12612.29,5.0,2.6,31.9,1.0,12612.29
C1000,B2B,Technology,East,2025-02-12,342081.9,Active,771.0,1.0,4881.31,4.0,3.75,37.3,0.0,4881.31
